id_forms_of_payment,name
4857,Funafuti
4858,Tokyo
4859,Wuhan
4860,Kuala Lumpur
4861,Ouagadougou
4862,Sarajevo
4863,Asunción
4864,Puebla
4865,Wollongong
4866,Ljubljana
4867,Ljubljana
4868,Tamale
4869,Beirut
4870,San Fernando
4871,Reykjavík
4872,Providence
4873,Luanda
4874,Buffalo
4875,Porto Alegre
4876,Baku
4877,Innsbruck
4878,Chongjin
4879,Moroni
4880,Thessaloniki
4881,Chittagong
4882,Turin
4883,Cuiabá
4884,Jaipur
4885,Banda Aceh
4886,Maceió
4887,Nice
4888,Manama
4889,Strasbourg
4890,Astana
4891,Anadyr (town)
4892,Kathmandu
4893,Podgorica
4894,Tehran
4895,Surabaya
4896,Gold Coast
4897,Lhasa
4898,Regina
4899,Reykjavík
4900,Saint Petersburg
4901,Tripoli
4902,Brikama
4903,Moscow
4904,Porto Alegre
4905,Valletta
4906,Los Angeles
4907,Valparaíso
4908,Medina
4909,Hyderabad
4910,Harbin
4911,Moscow
4912,Jayapura
4913,Valencia
4914,San Juan
4915,Damascus
4916,Rome
4917,Dodoma
4918,Mexico City
4919,Surabaya
4920,Palikir
4921,Rome
4922,Mexicali
4923,Chuí
4924,Cartagena
4925,Virginia Beach
4926,Bucharest
4927,Mandurah
4928,Podgorica
4929,Sitka
4930,Bern
4931,Bucharest
4932,Rosario
4933,Dibrugarh
4934,Jacksonville
4935,Vancouver
4936,Malé
4937,Labasa
4938,Belmopan
4939,Addis Ababa
4940,Jaipur
4941,Cologne
4942,Rosario
4943,Ciudad del Este
4944,Los Angeles
4945,Tabriz
4946,Bilbao
4947,Guwahati
4948,Medellín
4949,Panama City
4950,Shenzhen
4951,Cayenne
4952,Dodoma
4953,Yakutsk
4954,Porto
4955,Cartagena
4956,Hamburg
4957,Calgary
4958,Majuro
4959,Kigali
4960,Porto-Novo
4961,Papeete
4962,Ushuaia
4963,Omdurman
4964,Belfast
4965,Da Nang
4966,Jerusalem
4967,Bergen
4968,Kansas City
4969,Tijuana
4970,Palma
4971,Banjul
4972,Iquique
4973,Omdurman
4974,Malabo
4975,Monrovia
4976,Monterrey
4977,San José
4978,Helsinki
4979,Nakhon Ratchasima
4980,Miami
4981,Madrid
4982,Maputo
4983,Andorra la Vella
4984,Kansas City
4985,Medina
4986,Concepción
4987,Malé
4988,Dammam
4989,Toronto
4990,Harare
4991,Ciudad del Este
4992,Multan
4993,Lhasa
4994,Gothenburg
4995,İzmir
4996,Charlotte Amalie
4997,Cuiabá
4998,La Serena
4999,Baku
5000,Naples
5001,Petropavlovsk-Kamchatsky
5002,Mata-Utu
5003,Naples
5004,Lusaka
5005,Porto Alegre
5006,Belize City
5007,Dresden
5008,Brisbane
5009,Yogyakarta (city)
5010,Vienna
5011,Rome
5012,Las Palmas de Gran Canaria
5013,Pelotas
5014,Hanoi
5015,Iquitos
5016,São Tomé
5017,Honolulu
5018,Brussels
5019,Conakry
5020,Monterrey
5021,Balikpapan
5022,Angra do Heroísmo
5023,Funafuti
5024,Weno
5025,Kraków
5026,Guatemala City
5027,Chittagong
5028,Gothenburg
5029,Longyearbyen
5030,Providence
5031,Linz
5032,Porto
5033,Sucre
5034,Singapore
5035,Gaborone
5036,Geelong
5037,Thessaloniki
5038,Lagos
5039,Buenos Aires
5040,Vaduz
5041,Moscow
5042,Darwin
5043,Santa Cruz de la Sierra
5044,Suez
5045,Philadelphia
5046,Jayapura
5047,Port Blair
5048,Maracaibo
5049,Oslo
5050,Osaka
5051,Maputo
5052,Faisalabad
5053,Minneapolis
5054,Montevideo
5055,Blantyre
5056,Almaty
5057,Odessa
5058,Jeddah
5059,Iloilo City
5060,Durango
5061,Castries
5062,Port Moresby
5063,Lucknow
5064,Malacca Town
5065,Alexandria
5066,Muscat
5067,Maputo
5068,Cincinnati
5069,Lucknow
5070,Los Angeles
5071,Ashgabat
5072,Porto-Novo
5073,Suva
5074,Chişinău
5075,Libreville
5076,Minsk
5077,Cape Town
5078,Nantes
5079,Gangtok
5080,South Tarawa
5081,Saint Petersburg
5082,Funafuti
5083,Seattle
5084,Incheon
5085,Thiès
5086,Charlotte Amalie
5087,Christchurch
5088,Samara
5089,Innsbruck
5090,Adamstown
5091,Veracruz
5092,Konya
5093,Brisbane
5094,Yaren District
5095,Odessa
5096,Tokyo
5097,Barcelona
5098,Asmara
5099,Liverpool
5100,Birkirkara
5101,Lubumbashi
5102,Yaoundé
5103,Rome
5104,Gaza
5105,Suez
5106,Lviv
5107,Dublin
5108,Cape Town
5109,Bangui
5110,Nassau
5111,Las Palmas de Gran Canaria
5112,Hagåtña
5113,Vladivostok
5114,Graz
5115,Warsaw
5116,Ho Chi Minh City
5117,Madrid
5118,Makassar
5119,Hyderabad
5120,Hanga Roa
5121,Saipan
5122,Bangkok
5123,Ludhiana
5124,Brasília
5125,Kigali
5126,Zamboanga City
5127,St. Louis
5128,Chuí
5129,Zhengzhou
5130,Hyderabad
5131,Panama City
5132,Guayaquil
5133,Abidjan
5134,Murmansk
5135,Bern
5136,Nizhny Novgorod
5137,Davao City
5138,Philadelphia
5139,Cardiff
5140,Douala
5141,Macapá
5142,San Antonio
5143,Zapopan
5144,Daegu
5145,Hat Yai
5146,Tabriz
5147,Sana'a
5148,San José
5149,Kinshasa
5150,Atlanta
5151,Lhasa
5152,Arequipa
5153,Hanga Roa
5154,Buenos Aires
5155,Prague
5156,Malé
5157,Zhengzhou
5158,Saint John
5159,Namangan
5160,Enugu
5161,Sofia
5162,Warsaw
5163,Zanzibar City
5164,Kuwait City
5165,Raleigh
5166,Dili
5167,Tagbilaran
5168,Belgrade
5169,Daegu
5170,Maputo
5171,Thimphu
5172,Magadan
5173,Lima
5174,Abidjan
5175,Bangkok
5176,Bucharest
5177,Algiers
5178,Gdańsk
5179,Rio Branco
5180,Changchun
5181,Naples
5182,Hai Phong
5183,Nashville
5184,Buffalo
5185,Jerusalem
5186,Batticaloa
5187,Rabat
5188,Funafuti
5189,Espoo
5190,Dubai
5191,Bursa
5192,Valencia
5193,Port of Spain
5194,Ankara
5195,Majuro
5196,Rosario
5197,Frankfurt
5198,Tagbilaran
5199,Ottawa
5200,Lubumbashi
5201,Wellington
5202,Minneapolis
5203,Makati City
5204,Toulouse
5205,Canberra
5206,Baghdad
5207,Samara
5208,San Salvador
5209,Auckland
5210,Raleigh
5211,Milwaukee
5212,Albuquerque
5213,Pekanbaru
5214,Invercargill
5215,Willemstad
5216,Jamestown
5217,Belfast
5218,Santa Cruz de la Sierra
5219,Denver
5220,Sucre
5221,Ürümqi
5222,Santa Cruz de la Sierra
5223,Chaguanas
5224,St. John's
5225,Ankara
5226,Sitka
5227,Hangzhou
5228,La Paz
5229,Changchun
5230,Shijiazhuang
5231,Vientiane
5232,South Tarawa
5233,Riverside
5234,Rosario
5235,Sukhumi
5236,Malacca Town
5237,Townsville
5238,Wellington
5239,Koulikoro
5240,Albuquerque
5241,Maputo
5242,Lomé
5243,Ulan Bator
5244,Istanbul
5245,Jinan
5246,Suva
5247,Ashgabat
5248,Cape Town
5249,Medina
5250,Innsbruck
5251,Jakarta
5252,Greenwich
5253,Malabo
5254,Hangzhou
5255,Helsinki
5256,Lahore
5257,Durban
5258,Bloemfontein
5259,Pago Pago
5260,Zamboanga City
5261,Graz
5262,Saint-Pierre
5263,Kano
5264,Ibiza
5265,Bangui
5266,Sarajevo
5267,Split (city)
5268,Tórshavn
5269,Los Angeles
5270,Santa Cruz de Tenerife
5271,Thessaloniki
5272,Christchurch
5273,Kuala Lumpur
5274,Gibraltar
5275,Minneapolis
5276,Davao City
5277,Jaipur
5278,Funafuti
5279,Monrovia
5280,Hiroshima
5281,Invercargill
5282,Malabo
5283,Rawalpindi
5284,Nukus
5285,Yokohama
5286,Pristina
5287,Townsville
5288,Riverside
5289,Bangkok
5290,Denpasar
5291,Ndola
5292,Petropavlovsk-Kamchatsky
5293,Colombo
5294,Charlottetown
5295,San Antonio
5296,Jacksonville
5297,Makassar
5298,Ashgabat
5299,Zapopan
5300,Bissau
5301,Guadalajara
5302,Dili
5303,Sitka
5304,Honolulu
5305,Xi'an
5306,La Paz
5307,Cardiff
5308,Washington
5309,Nukuʻalofa
5310,Ushuaia
5311,Minneapolis
5312,Kandy
5313,Stepanakert
5314,Managua
5315,Curitiba
5316,Port of Spain
5317,Memphis
5318,Bucharest
5319,Bangkok
5320,Cincinnati
5321,San Fernando
5322,Cartagena
5323,Edmonton
5324,Aarhus
5325,Marseille
5326,Riyadh
5327,Handan
5328,Malmö
5329,Curitiba
5330,Ürümqi
5331,Kaohsiung
5332,Osaka
5333,Bulawayo
5334,Pontianak
5335,Arequipa
5336,Port-au-Prince
5337,Sukhumi
5338,Willemstad
5339,Mexicali
5340,Bahía Blanca
5341,Virginia Beach
5342,Guatemala City
5343,Punta Arenas
5344,Zürich
5345,Assis
5346,Barcelona
5347,Douglas
5348,Quetzaltenango
5349,Jeddah
5350,Longyearbyen
5351,Vienna
5352,Kuala Lumpur
5353,Hyderabad
5354,Rotterdam
5355,Cannes
5356,Mecca
5357,Tórshavn
5358,Amsterdam
5359,Belém
5360,Seoul
5361,Kawasaki
5362,Hanoi
5363,Maracaibo
5364,Macapá
5365,Cincinnati
5366,Detroit
5367,Dibrugarh
5368,Las Palmas de Gran Canaria
5369,Oslo
5370,Moroni
5371,Incheon
5372,Invercargill
5373,Kathmandu
5374,Mandurah
5375,Quebec City
5376,Helsinki
5377,Puebla
5378,Port Said
5379,Liverpool
5380,Cusco
5381,Pyongyang
5382,Port Moresby
5383,Hanga Roa
5384,Tucson
5385,Port Said
5386,Port Blair
5387,Paramaribo
5388,Harbin
5389,Porto Alegre
5390,Graz
5391,Porto Alegre
5392,Bangkok
5393,Lima
5394,Padang
5395,City of Halifax
5396,Gaza
5397,Hangzhou
5398,Sarajevo
5399,Paramaribo
5400,Tagbilaran
5401,Ashgabat
5402,Simferopol
5403,Maceió
5404,Santiago
5405,Yaren District
5406,Zürich
5407,Tartu
5408,Thessaloniki
5409,Cuiabá
5410,Christchurch
5411,Konya
5412,Vancouver
5413,Monaco
5414,Muscat
5415,Lhasa
5416,Kinshasa
5417,Winnipeg
5418,Managua
5419,Mata-Utu
5420,Liverpool
5421,Lubumbashi
5422,Tiraspol
5423,Shenyang
5424,Karachi
5425,Quetzaltenango
5426,Sukhumi
5427,Guwahati
5428,Pristina
5429,Linz
5430,Kingstown
5431,Tunis
5432,Algiers
5433,Surat Thani
5434,Valdivia
5435,Munich
5436,Porto-Novo
5437,Tampa
5438,İzmir
5439,Mashhad
5440,Daegu
5441,Tórshavn
5442,Washington
5443,Lyon
5444,Novosibirsk
5445,Gibraltar
5446,Chennai
5447,Tabriz
5448,Avarua
5449,Guadalajara
5450,Kobe
5451,Cartagena
5452,Ipoh
5453,Budapest
5454,Hargeisa
5455,Vilnius
5456,Edmonton
5457,Siem Reap
5458,Alexandria
5459,Asunción
5460,Miami
5461,Abidjan
5462,Khartoum
5463,Rabat
5464,Kanpur
5465,Calgary
5466,Geneva
5467,Nakhon Ratchasima
5468,Mata-Utu
5469,Suez
5470,Yokohama
5471,Iquique
5472,Avarua
5473,Miami
5474,Hamburg
5475,Thessaloniki
5476,Valdivia
5477,Winnipeg
5478,Makassar
5479,Shenzhen
5480,Bandar Seri Begawan
5481,San Diego
5482,Albuquerque
5483,Palembang
5484,Ibadan
5485,Honolulu
5486,São Paulo
5487,Luanda
5488,Kabul
5489,Cusco
5490,Antananarivo
5491,Omsk
5492,Antofagasta
5493,Monrovia
5494,Cannes
5495,New Orleans
5496,Austin
5497,Iquique
5498,Pretoria
5499,Lisbon
5500,Bogor
5501,Tbilisi
5502,Thessaloniki
5503,San Francisco
5504,La Paz
5505,Niamey
5506,Puebla
5507,Palikir
5508,Lima
5509,Beirut
5510,Belfast
5511,Ipoh
5512,Alofi
5513,Cuiabá
5514,Juneau
5515,Jeddah
5516,Bahía Blanca
5517,Minneapolis
5518,Porto-Novo
5519,Dongguan
5520,Palikir
5521,Invercargill
5522,Albuquerque
5523,Yerevan
5524,Odessa
5525,Providence
5526,Santiago de Cuba
5527,Damascus
5528,Nakhon Ratchasima
5529,Roseau
5530,Port Moresby
5531,Madrid
5532,Johor Bahru
5533,Mexicali
5534,Baltimore
5535,Hamburg
5536,Khartoum
5537,Bishkek
5538,Regina
5539,Malacca Town
5540,Juneau
5541,Rawalpindi
5542,Geneva
5543,Gdańsk
5544,Lusaka
5545,Khartoum
5546,Bilbao
5547,Manama
5548,Omsk
5549,Praia
5550,Calama
5551,Damascus
5552,Livingstone
5553,Santa Cruz de la Sierra
5554,La Paz
5555,Bridgetown
5556,Freetown
5557,Kuching
5558,Gangtok
5559,Cusco
5560,Thessaloniki
5561,San Carlos de Bariloche
5562,Sana'a
5563,Phnom Penh
5564,Valparaíso
5565,Anadyr (town)
5566,Pekanbaru
5567,Nagoya
5568,Bucharest
5569,Tegucigalpa
5570,Peshawar
5571,Dalian
5572,Brasília
5573,Miami
5574,Sukhumi
5575,Kaohsiung
5576,Fort-de-France
5577,Hamilton
5578,Zürich
5579,Guadalajara
5580,City of San Marino
5581,Lusaka
5582,Naypyidaw
5583,Port Vila
5584,Islamabad
5585,Cuiabá
5586,Tijuana
5587,Jayapura
5588,Stanley
5589,Apia
5590,Vancouver
5591,Honolulu
5592,Rosario
5593,Hat Yai
5594,Sydney
5595,Cairo
5596,Koror
5597,Frankfurt
5598,Cork (city)
5599,Luanda
5600,Valdivia
5601,Maseru
5602,Lomé
5603,Paris
5604,Quetzaltenango
5605,South Tarawa
5606,Dublin
5607,Thimphu
5608,Providence
5609,Dushanbe
5610,La Serena
5611,Rio Branco
5612,Oslo
5613,Belém
5614,Chiang Mai
5615,Espoo
5616,Kingstown
5617,Saint John
5618,Iloilo City
5619,Yogyakarta (city)
5620,Horta (Azores)
5621,Santa Cruz de Tenerife
5622,Pekanbaru
5623,Santiago
5624,Yaoundé
5625,Cannes
5626,Concepción
5627,Geneva
5628,Nagoya
5629,Gothenburg
5630,Baku
5631,Brussels
5632,Innsbruck
5633,Honolulu
5634,Rabi Island
5635,Virginia Beach
5636,Portland
5637,Recife
5638,Bratsk
5639,Jakarta
5640,Gold Coast
5641,Astana
5642,Belmopan
5643,Wollongong
5644,Tehran
5645,San Carlos de Bariloche
5646,Guatemala City
5647,Rochester
5648,Incheon
5649,Kigali
5650,Stuttgart
5651,Dammam
5652,Yerevan
5653,Balikpapan
5654,Luanda
5655,Yaren District
5656,Malang
5657,Lusaka
5658,Basse-Terre
5659,Baltimore
5660,Istanbul
5661,Udon Thani
5662,Yekaterinburg
5663,Cotonou
5664,Leipzig
5665,Tianjin
5666,Hangzhou
5667,Yangon
5668,Basra
5669,Philadelphia
5670,Punta Arenas
5671,São Paulo
5672,Hanover
5673,Zürich
5674,Athens
5675,Buenos Aires
5676,Cusco
5677,Zhengzhou
5678,Luxor
5679,Yogyakarta (city)
5680,Sabha
5681,Belém
5682,Tehran
5683,Macapá
5684,Nice
5685,City of Halifax
5686,Amman
5687,Kandy
5688,Bloemfontein
5689,Copenhagen
5690,Yerevan
5691,Odessa
5692,Kawasaki
5693,Tampa
5694,Dar es Salaam
5695,Sri Jayawardenapura-Kotte
5696,Kunming
5697,Belgrade
5698,Antwerp
5699,Stanley
5700,Los Angeles
5701,Tegucigalpa
5702,Prague
5703,Port of Spain
5704,Hong Kong
5705,Townsville
5706,Xi'an
5707,Nantes
5708,Timbuktu
5709,Iquitos
5710,Castries
5711,Tórshavn
5712,Kuwait City
5713,Las Palmas de Gran Canaria
5714,İzmir
5715,Agartala
5716,Abu Dhabi
5717,Marrakech
5718,Providence
5719,Naples
5720,Petropavlovsk-Kamchatsky
5721,Lomé
5722,Ndola
5723,Medellín
5724,Manchester
5725,Ankara
5726,Tripoli
5727,Pyongyang
5728,Quezon City
5729,Tartu
5730,Tbilisi
5731,Port Elizabeth
5732,Jakarta
5733,New Delhi
5734,Iqaluit
5735,Sydney
5736,Asunción
5737,Guatemala City
5738,Yamoussoukro
5739,Belém
5740,Osaka
5741,Ilhéus
5742,Banjul
5743,Mata-Utu
5744,Concepción
5745,Astana
5746,Antofagasta
5747,Bangui
5748,Perth
5749,Douglas
5750,Pretoria
5751,La Serena
5752,Stockholm
5753,Melekeok
5754,Guangzhou
5755,İzmir
5756,Split (city)
5757,Frankfurt
5758,Arbil
5759,Graz
5760,Yaoundé
5761,Busan
5762,Manila
5763,The Hague
5764,Dammam
5765,New Orleans
5766,Santa Cruz de la Sierra
5767,Blantyre
5768,Ipoh
5769,Tijuana
5770,Riverside
5771,Bahía Blanca
5772,Stuttgart
5773,Dar es Salaam
5774,Majuro
5775,Djibouti (city)
5776,Busan
5777,Islamabad
5778,Porto Velho
5779,Kawasaki
5780,Oslo
5781,Cebu City
5782,Melekeok
5783,Belmopan
5784,Toulouse
5785,Makassar
5786,Dunedin
5787,Niamey
5788,Koror
5789,Srinagar
5790,Ljubljana
5791,Ouagadougou
5792,Omdurman
5793,Adamstown
5794,Basse-Terre
5795,Thimphu
5796,Nice
5797,Helsinki
5798,Omdurman
5799,Fukuoka
5800,Rochester
5801,Nukuʻalofa
5802,Antofagasta
5803,Cuiabá
5804,Horta (Azores)
5805,Malacca Town
5806,Suva
5807,Jakarta
5808,Aberdeen
5809,Yakutsk
5810,Cork (city)
5811,Rabi Island
5812,Amsterdam
5813,Banjul
5814,Port of Spain
5815,Oranjestad
5816,Chuí
5817,Ibiza
5818,Dallas
5819,Phuket (city)
5820,Charlottetown
5821,Hyderabad
5822,Podgorica
5823,Dhaka
5824,Chişinău
5825,Saint John
5826,Raleigh
5827,Sukhumi
5828,Medina
5829,Bishkek
5830,Monterrey
5831,Edinburgh
5832,Qingdao
5833,Incheon
5834,Medina
5835,Adak
5836,Bratislava
5837,Linz
5838,Accra
5839,Zürich
5840,Shijiazhuang
5841,Srinagar
5842,Adelaide
5843,Darwin
5844,Mogadishu
5845,Ilhéus
5846,Barcelona
5847,Dalian
5848,Hamilton
5849,Thiès
5850,La Serena
5851,Sacramento
5852,Cardiff
5853,Brikama
5854,Tiraspol
5855,Copenhagen
5856,Luxor
5857,Jayapura
5858,Ludhiana
5859,Durango
5860,Kanpur
5861,Virginia Beach
5862,Paris
5863,Makassar
5864,Malé
5865,Quezon City
5866,Milwaukee
5867,Islamabad
5868,Memphis
5869,Bulawayo
5870,Rawalpindi
5871,Angra do Heroísmo
5872,Shillong
5873,Xining
5874,Colombo
5875,Omdurman
5876,Damascus
5877,Sydney
5878,Raleigh
5879,Oslo
5880,St. George's
5881,Kingstown
5882,Alofi
5883,Fredericton
5884,São José dos Campos
5885,Quebec City
5886,Paris
5887,Minneapolis
5888,Calama
5889,Mumbai
5890,San Diego
5891,Moscow
5892,Recife
5893,Sukhumi
5894,Omdurman
5895,Turin
5896,The Hague
5897,Adelaide
5898,Alofi
5899,Adelaide
5900,Samara
5901,Darwin
5902,Pune
5903,Lilongwe
5904,Cairns
5905,Stuttgart
5906,Chennai
5907,Omdurman
5908,Murmansk
5909,Quito
5910,Osaka
5911,Bursa
5912,Timbuktu
5913,Bishkek
5914,Tashkent
5915,Chittagong
5916,Rotterdam
5917,Valdivia
5918,Manila
5919,Ciudad del Este
5920,Moroni
5921,Ludhiana
5922,Rotterdam
5923,Shenzhen
5924,Ho Chi Minh City
5925,Lima
5926,Niamey
5927,Bogor
5928,Gangtok
5929,Chittagong
5930,Norilsk
5931,Guwahati
5932,Monrovia
5933,Tallinn
5934,Yerevan
5935,Porto Alegre
5936,Ahmedabad
5937,Miami
5938,Medellín
5939,Port Moresby
5940,Ljubljana
5941,Hanover
5942,Rochester
5943,Jerusalem
5944,Pretoria
5945,Baghdad
5946,Suva
5947,İzmir
5948,Banjul
5949,Lisbon
5950,Addis Ababa
5951,Baltimore
5952,Mexico City
5953,Astana
5954,Nanjing
5955,Cape Town
5956,Saskatoon
5957,Albuquerque
5958,Yamoussoukro
5959,Jerusalem
5960,Douala
5961,Cork (city)
5962,Zhengzhou
5963,Namangan
5964,Gdańsk
5965,Manzini
5966,Blantyre
5967,Tskhinvali
5968,Ciudad del Este
5969,Assis
5970,Makati City
5971,Belize City
5972,Montreal
5973,Tampere
5974,Port of Spain
5975,Washington
5976,Amsterdam
5977,Puebla
5978,Ambon
5979,Rio Branco
5980,Horta (Azores)
5981,Quezon City
5982,Ambon
5983,Tel Aviv
5984,Detroit
5985,Blantyre
5986,Omsk
5987,Accra
5988,Sarajevo
5989,Rome
5990,Jersey City
5991,Zhengzhou
5992,Saint-Pierre
5993,Bangui
5994,Weno
5995,Fortaleza
5996,Kiev
5997,Warsaw
5998,Koror
5999,Birkirkara
6000,Detroit
6001,Serekunda
6002,San José
6003,Philadelphia
6004,Chicago
6005,Casablanca
6006,Monrovia
6007,Doha
6008,Dublin
6009,El Aaiún
6010,Punta Arenas
6011,Tórshavn
6012,Porto Alegre
6013,Juneau
6014,Kraków
6015,Francistown
6016,Malacca Town
6017,Hanga Roa
6018,Kyoto
6019,Hong Kong
6020,Gothenburg
6021,Balikpapan
6022,Saskatoon
6023,Norilsk
6024,Taipei
6025,Manzini
6026,Cali
6027,Invercargill
6028,Aarhus
6029,Cusco
6030,Fredericton
6031,Washington
6032,Taipei
6033,Kota Kinabalu
6034,Dededo
6035,Praia
6036,Ludhiana
6037,Cotonou
6038,Quito
6039,City of San Marino
6040,Port of Spain
6041,Nantes
6042,Adana
6043,Albuquerque
6044,Baghdad
6045,Lagos
6046,Quebec City
6047,Port of Spain
6048,Hyderabad
6049,San Francisco
6050,Montreal
6051,Pelotas
6052,Conakry
6053,Papeete
6054,Berlin
6055,Antofagasta
6056,Cockburn Town
6057,Wollongong
6058,Enugu
6059,Banjul
6060,Campo Grande
6061,El Aaiún
6062,Bahía Blanca
6063,Alexandria
6064,Leipzig
6065,Nashville
6066,Medellín
6067,Bangalore
6068,Lanzhou
6069,Chongqing
6070,Djibouti (city)
6071,Arequipa
6072,Doha
6073,Incheon
6074,Stanley
6075,The Hague
6076,New Orleans
6077,El Aaiún
6078,Alexandria
6079,San Francisco
6080,Budapest
6081,Nairobi
6082,Wuhan
6083,Gothenburg
6084,Manila
6085,Sitka
6086,Tashkent
6087,Virginia Beach
6088,Dalian
6089,Santo Domingo
6090,Daegu
6091,Rio Branco
6092,Boston
6093,Hobart
6094,Fortaleza
6095,Qingdao
6096,Alofi
6097,Ulan Bator
6098,Luxembourg (city)
6099,Valencia
6100,Khartoum
6101,Vaduz
6102,Saipan
6103,Livingstone
6104,Sabha
6105,Charlottetown
6106,Harare
6107,Porto Velho
6108,Ambon
6109,Geelong
6110,Oranjestad
6111,Split (city)
6112,Geelong
6113,Fairbanks
6114,Istanbul
6115,Birkirkara
6116,Stuttgart
6117,Kharkiv
6118,Aarhus
6119,Nashville
6120,Petropavlovsk-Kamchatsky
6121,Accra
6122,Incheon
6123,Moroni
6124,Kuching
6125,Basra
6126,Gold Coast
6127,Birkirkara
6128,Washington
6129,Cardiff
6130,Kuwait City
6131,Manzini
6132,Vladivostok
6133,Lahore
6134,Fort-de-France
6135,Chongjin
6136,Muscat
6137,Maputo
6138,Paramaribo
6139,Denpasar
6140,Addis Ababa
6141,Dar es Salaam
6142,Makassar
6143,Basse-Terre
6144,Lucknow
6145,Miami
6146,Ilhéus
6147,Phoenix
6148,Wellington
6149,Monaco
6150,St. George's
6151,Houston
6152,Pyongyang
6153,Edmonton
6154,Canberra
6155,Jacksonville
6156,Cardiff
6157,Glasgow
6158,Cape Town
6159,Kansas City
6160,Baku
6161,Port Vila
6162,New York City
6163,Funafuti
6164,Malacca Town
6165,Zamboanga City
6166,Dubai
6167,Yangon
6168,Cologne
6169,Riga
6170,Ipoh
6171,Roseau
6172,Kandy
6173,Algiers
6174,Hanover
6175,Sofia
6176,Hanoi
6177,Mecca
6178,Port Vila
6179,Bissau
6180,Makati City
6181,Dubai
6182,Norilsk
6183,Montevideo
6184,Istanbul
6185,Port Moresby
6186,Saint John
6187,Auckland
6188,Luanda
6189,São José dos Campos
6190,Murmansk
6191,Saint-Denis
6192,Taipei
6193,Pelotas
6194,Kolkata
6195,Jamestown
6196,Casablanca
6197,Denpasar
6198,Porto-Novo
6199,San Francisco
6200,Hai Phong
6201,Phnom Penh
6202,Kota Bharu
6203,Yangon
6204,San Francisco
6205,Valletta
6206,Rochester
6207,Chihuahua
6208,Minsk
6209,City of Halifax
6210,Marrakech
6211,Tehran
6212,Geneva
6213,Sapporo
6214,Francistown
6215,Shijiazhuang
6216,Hiroshima
6217,Copenhagen
6218,Nukuʻalofa
6219,Ibadan
6220,Guatemala City
6221,Mamoudzou
6222,Shillong
6223,New Delhi
6224,Santiago de Cuba
6225,Alofi
6226,Willemstad
6227,Prague
6228,Tucson
6229,Campinas
6230,Baku
6231,Serekunda
6232,Minneapolis
6233,Curitiba
6234,Linz
6235,Ouagadougou
6236,Leeds
6237,Mwanza
6238,Pretoria
6239,Papeete
6240,Bishkek
6241,Nukus
6242,Baku
6243,Washington
6244,Albuquerque
6245,Bern
6246,Stuttgart
6247,Stepanakert
6248,Damascus
6249,Salt Lake City
6250,Milan
6251,Surat Thani
6252,Bangalore
6253,Kharkiv
6254,Mexico City
6255,Gaziantep
6256,Zamboanga City
6257,Nuuk
6258,Nukulaelae
6259,Belgrade
6260,Cleveland
6261,Berlin
6262,Islamabad
6263,Bogor
6264,Huế
6265,Lobamba
6266,Busan
6267,Nassau
6268,Guangzhou
6269,Pattaya
6270,Kansas City
6271,İzmir
6272,Surabaya
6273,Dallas
6274,Tel Aviv
6275,Bangalore
6276,Innsbruck
6277,Concepción
6278,Belfast
6279,Bissau
6280,Dammam
6281,Belém
6282,Kinshasa
6283,Kota Kinabalu
6284,La Serena
6285,Singapore
6286,Harare
6287,Saint Petersburg
6288,Minneapolis
6289,Naypyidaw
6290,Tianjin
6291,Peshawar
6292,Manzini
6293,Douala
6294,Mecca
6295,Lobamba
6296,Gibraltar
6297,Miri
6298,Rosario
6299,Brikama
6300,Medan
6301,Tamale
6302,Hargeisa
6303,Mumbai
6304,Bursa
6305,Mexicali
6306,Sydney
6307,Bangui
6308,Mwanza
6309,Lusaka
6310,Xi'an
6311,Palma
6312,Serekunda
6313,Bangalore
6314,Multan
6315,Jinan
6316,Recife
6317,Yakutsk
6318,Weno
6319,Lhasa
6320,Surat
6321,Serekunda
6322,Tampa
6323,Melbourne
6324,Antofagasta
6325,Bratislava
6326,Mogadishu
6327,Leipzig
6328,Amsterdam
6329,Istanbul
6330,Mata-Utu
6331,Kabul
6332,Kunming
6333,Asunción
6334,Andorra la Vella
6335,Funafuti
6336,Ushuaia
6337,City of San Marino
6338,London
6339,Anadyr (town)
6340,Fort-de-France
6341,Pyongyang
6342,Bamako
6343,Udon Thani
6344,San Carlos de Bariloche
6345,Jacksonville
6346,Padang
6347,London
6348,Mbabane
6349,Iqaluit
6350,Zamboanga City
6351,Yokohama
6352,Memphis
6353,Baltimore
6354,Hong Kong
6355,Honolulu
6356,Hamilton
6357,Sri Jayawardenapura-Kotte
6358,Magadan
6359,Campinas
6360,Charlotte Amalie
6361,Nizhny Novgorod
6362,The Valley
6363,Quetzaltenango
6364,Zhengzhou
6365,Santa Cruz de la Sierra
6366,Handan
6367,George Town
6368,Tegucigalpa
6369,Adelaide
6370,Bratislava
6371,Moroni
6372,Munich
6373,Guadalajara
6374,Kuwait City
6375,Munich
6376,Bratislava
6377,Guwahati
6378,Damascus
6379,Santa Cruz de la Sierra
6380,Adana
6381,Tampere
6382,Andorra la Vella
6383,Stepanakert
6384,Faisalabad
6385,The Hague
6386,Ulan Bator
6387,Ndola
6388,Belém
6389,Niamey
6390,Cannes
6391,Kyoto
6392,Kanpur
6393,Surabaya
6394,Thiès
