id_contracts,taxi_companies_id_taxi_companies,autos_id_autos,taxi_drivers_id_taxi_drivers,entry_date,end_date
8432,5612,8577,8063,2016-12-31,2024-04-24
8433,136,8567,359,2017-01-03,2022-11-18
8434,2834,501,9394,2010-11-23,2025-10-25
8435,1449,4995,1346,2019-07-29,2025-04-23
8436,2225,6344,5153,2013-06-05,2025-05-27
8437,339,6282,9065,2019-10-05,2025-07-18
8438,4287,7751,110,2015-04-27,2027-01-20
8439,3544,8137,4808,2021-11-03,2023-08-29
8440,4648,8958,7114,2010-03-30,2024-04-03
8441,5561,3638,9315,2010-09-18,2028-08-05
8442,7393,3541,554,2015-02-09,2028-07-06
8443,191,9489,7514,2018-01-06,2022-10-29
8444,5327,455,1434,2013-01-30,2028-05-25
8445,1658,8708,8065,2015-10-12,2022-11-21
8446,4702,736,5646,2011-12-31,2022-09-05
8447,8255,1282,8486,2011-08-05,2029-10-25
8448,8485,2159,9576,2009-04-17,2027-07-16
8449,3810,1479,8772,2007-04-25,2022-07-24
8450,3607,7740,1631,2013-01-19,2029-01-18
8451,3975,4887,7086,2007-12-08,2023-09-20
8452,9031,4126,5367,2013-08-17,2022-12-27
8453,8579,2351,9590,2011-10-05,2023-11-10
8454,2614,6941,7552,2009-03-14,2026-05-09
8455,2117,1578,9269,2019-12-25,2025-08-21
8456,1698,7306,4748,2008-01-28,2024-03-08
8457,6037,471,7373,2017-03-15,2022-08-31
8458,9129,5293,9883,2007-06-05,2026-08-03
8459,3307,7621,9962,2020-02-11,2027-11-08
8460,298,3611,9738,2013-01-07,2028-03-08
8461,1677,8711,889,2018-05-22,2029-09-05
8462,307,6793,356,2018-06-08,2025-05-30
8463,3620,1205,4434,2011-06-21,2023-04-02
8464,5813,7554,602,2012-05-14,2023-08-18
8465,1726,8387,4422,2019-04-17,2026-11-23
8466,5243,6839,8925,2016-05-15,2024-02-03
8467,7675,7521,8283,2009-10-14,2029-03-20
8468,4139,486,4010,2013-02-20,2022-08-09
8469,6765,6069,357,2017-03-20,2026-08-11
8470,2254,1055,9631,2014-03-31,2026-01-19
8471,2035,5682,5976,2020-02-08,2026-09-19
8472,3513,7423,2756,2015-07-29,2029-05-12
8473,729,578,5351,2010-11-02,2027-01-04
8474,9729,8813,6912,2011-07-19,2029-05-28
8475,7343,6288,683,2008-05-08,2027-04-24
8476,466,6377,3329,2008-10-23,2026-01-13
8477,4317,8512,9720,2012-12-25,2029-10-28
8478,1609,442,4708,2007-06-26,2023-07-26
8479,2710,1421,583,2013-04-15,2022-12-01
8480,2514,1246,7057,2011-07-11,2025-07-25
8481,1424,1016,4394,2008-05-20,2027-06-27
8482,5404,6449,4056,2013-10-27,2024-07-21
8483,790,446,4975,2021-04-17,2022-11-10
8484,138,4351,9394,2017-11-02,2029-04-05
8485,5620,8376,156,2010-05-14,2029-10-29
8486,5444,4771,8944,2011-03-30,2024-02-24
8487,4054,4100,2611,2018-11-06,2029-07-09
8488,3362,7465,5117,2015-11-23,2028-09-20
8489,4044,7955,5975,2009-01-26,2027-08-12
8490,1159,5726,3180,2008-08-21,2028-01-02
8491,4129,9005,4707,2012-02-23,2025-06-10
8492,2336,608,2782,2011-06-18,2027-09-06
8493,1282,4850,8463,2014-09-13,2023-02-15
8494,8862,763,2110,2015-03-06,2026-05-25
8495,2461,407,9056,2016-09-08,2029-10-09
8496,6978,6948,5458,2012-09-23,2027-03-07
8497,400,5100,4824,2017-07-09,2024-02-11
8498,770,1868,7067,2019-12-22,2026-07-05
8499,7314,5654,4048,2010-11-18,2027-08-21
8500,6186,8870,6516,2020-06-10,2023-12-21
8501,724,526,7055,2012-04-13,2023-12-24
8502,7490,9977,8298,2016-01-02,2027-03-15
8503,6907,4877,9292,2011-12-30,2026-05-25
8504,6888,436,3500,2009-09-22,2024-12-18
8505,2893,3806,8790,2014-05-22,2024-11-14
8506,5572,3701,3400,2020-08-02,2029-06-08
8507,8429,5347,2028,2009-06-26,2029-05-09
8508,6287,5765,8619,2014-03-21,2025-08-30
8509,4948,6106,7165,2007-08-01,2029-08-14
8510,2184,7692,6884,2012-04-02,2024-04-15
8511,6586,7929,786,2009-03-11,2028-05-07
8512,3320,7345,8605,2010-01-04,2022-11-11
8513,6566,8234,4444,2011-09-03,2025-05-31
8514,3217,6707,316,2011-06-09,2022-08-03
8515,4868,1019,3082,2021-04-02,2028-09-16
8516,3709,4943,9805,2021-09-22,2025-03-24
8517,5791,7053,8273,2016-08-27,2026-04-17
8518,473,9552,9852,2017-12-04,2027-07-25
8519,1580,3616,6996,2017-09-07,2028-01-18
8520,6429,2011,6472,2008-08-06,2025-09-14
8521,2357,9930,1515,2015-05-15,2024-07-21
8522,7239,1352,9829,2022-02-01,2029-10-26
8523,7184,256,3106,2020-05-26,2027-02-04
8524,6488,4819,9780,2016-05-30,2026-04-30
8525,974,8276,3505,2009-12-04,2026-08-20
8526,1377,5248,4346,2015-01-11,2025-03-12
8527,7434,8509,8060,2010-02-03,2024-07-30
8528,9602,9526,6239,2012-06-20,2028-09-12
8529,1007,7475,4260,2012-07-18,2025-06-18
8530,7621,5646,6603,2008-12-12,2028-01-22
8531,7083,856,901,2016-01-31,2029-08-24
8532,2894,3457,4064,2014-10-08,2023-12-25
8533,2872,3927,4205,2010-06-08,2024-02-08
8534,3230,2504,4992,2021-03-29,2026-07-11
8535,9137,4477,5260,2021-10-26,2029-10-18
8536,6406,889,7716,2017-07-12,2028-05-11
8537,1440,4519,384,2007-11-13,2028-04-30
8538,3234,2264,6160,2008-01-29,2022-06-24
8539,6009,8209,3629,2014-01-13,2025-06-03
8540,8689,5558,8277,2012-04-14,2027-09-16
8541,4776,4005,2428,2009-07-29,2024-07-19
8542,1601,8779,8128,2016-01-12,2026-01-10
8543,7959,2689,623,2017-11-04,2027-12-31
8544,9679,5183,3788,2017-07-17,2026-06-29
8545,3477,2905,4269,2018-06-07,2025-01-29
8546,9359,8856,8546,2015-04-17,2025-10-07
8547,2293,3341,8075,2016-09-23,2025-01-27
8548,7581,3684,3692,2020-12-29,2029-06-16
8549,4028,7343,6266,2012-08-11,2027-03-27
8550,2201,4932,2260,2011-03-23,2025-07-28
8551,9193,8249,2038,2017-01-28,2029-04-17
8552,9226,6516,1019,2010-05-31,2029-11-25
8553,2698,1363,5176,2013-12-25,2024-08-18
8554,5926,9378,3771,2012-04-04,2026-09-16
8555,694,9988,7360,2021-02-24,2022-11-03
8556,7398,6041,2028,2010-11-05,2022-09-27
8557,7972,4627,1005,2014-01-08,2029-11-21
8558,3206,2431,2739,2012-01-22,2024-10-21
8559,5150,9864,8565,2020-01-02,2023-06-14
8560,2759,8807,9416,2011-03-10,2025-02-01
8561,1961,5201,9472,2012-08-18,2028-05-14
8562,3122,5716,1440,2017-03-11,2024-06-30
8563,9288,6227,7032,2007-02-10,2024-10-29
8564,1574,6455,3522,2022-02-07,2028-06-03
8565,4310,4944,204,2019-12-16,2026-07-01
8566,3434,2188,4840,2014-08-28,2025-12-22
8567,1400,8755,4233,2016-06-28,2022-12-01
8568,5683,7977,3648,2015-08-24,2028-08-22
8569,1838,4946,4604,2012-02-24,2022-09-12
8570,1924,8392,8073,2013-08-04,2022-11-19
8571,806,5100,9788,2010-01-15,2029-06-09
8572,1260,7244,362,2015-08-08,2022-12-21
8573,8500,450,7339,2012-08-05,2029-10-31
8574,7384,9751,4562,2014-05-01,2026-05-30
8575,9257,142,4551,2018-10-22,2029-08-30
8576,4961,1011,1140,2015-06-05,2027-01-12
8577,1546,3255,6618,2010-12-18,2027-12-31
8578,567,9163,5133,2008-06-17,2024-02-02
8579,9158,3980,951,2018-07-10,2023-04-26
8580,5681,2826,8037,2014-11-07,2026-02-18
8581,2258,3426,2662,2014-11-23,2029-11-27
8582,6823,158,6112,2007-07-28,2028-08-19
8583,8986,3956,9116,2010-05-17,2023-05-14
8584,5795,8522,8101,2007-04-16,2023-05-25
8585,3645,7535,2840,2012-08-04,2026-05-13
8586,3525,1524,8354,2019-08-08,2026-03-11
8587,9303,5078,1708,2015-09-06,2025-01-28
8588,5278,8037,7458,2017-03-18,2029-04-25
8589,4039,3540,10037,2017-08-27,2027-11-28
8590,7262,8886,9404,2008-11-28,2027-07-04
8591,9414,9334,1088,2019-03-22,2024-04-29
8592,3227,9908,8862,2012-11-07,2026-09-21
8593,9561,6700,9303,2009-10-09,2025-09-30
8594,8723,6847,1705,2018-07-29,2026-05-12
8595,7567,2630,5039,2020-01-26,2022-07-12
8596,4628,3751,3854,2010-03-15,2022-07-02
8597,7214,6045,9104,2008-04-18,2026-07-05
8598,5815,3535,2801,2011-01-03,2029-08-27
8599,5339,8694,2718,2020-02-04,2026-12-17
8600,8354,4972,1361,2021-06-16,2024-08-12
8601,4511,4767,5476,2009-12-30,2024-02-05
8602,808,2038,5354,2010-01-16,2025-03-24
8603,2728,127,3050,2009-11-21,2025-12-09
8604,2910,9844,1699,2007-09-26,2024-08-15
8605,1449,8807,3891,2021-11-12,2027-04-16
8606,3462,9739,7541,2019-02-27,2029-02-18
8607,8588,2457,3925,2013-10-23,2025-01-13
8608,8563,1908,3617,2008-10-09,2024-01-19
8609,5669,5987,6446,2011-08-31,2026-06-03
8610,9258,1513,3487,2018-06-21,2027-10-21
8611,7699,9512,6471,2009-11-16,2025-05-03
8612,6278,6322,5758,2018-03-06,2024-08-24
8613,6272,8688,6946,2017-07-14,2025-08-23
8614,3804,4166,191,2016-03-29,2025-07-19
8615,1841,560,7260,2012-10-16,2025-02-16
8616,2245,2248,2066,2007-06-01,2025-06-05
8617,5775,3210,2125,2008-08-01,2023-02-22
8618,4573,1363,6860,2020-05-19,2029-03-16
8619,353,6412,9602,2009-01-04,2029-07-14
8620,9359,4707,1513,2014-12-19,2028-06-15
8621,8696,3104,3027,2013-12-07,2025-05-23
8622,8484,9526,270,2010-05-18,2029-07-12
8623,8578,224,9367,2011-03-08,2028-07-06
8624,8966,9306,2884,2012-11-07,2025-02-11
8625,1604,853,362,2010-02-17,2022-09-09
8626,3546,5180,9900,2020-01-25,2026-05-29
8627,7635,9080,2709,2016-11-13,2022-08-16
8628,980,7781,1632,2020-04-30,2026-05-26
8629,1290,4505,2519,2013-09-29,2026-11-01
8630,4330,2957,8070,2021-04-20,2027-12-25
8631,9753,9546,249,2016-01-19,2028-07-16
8632,2257,6228,5392,2015-10-30,2023-03-26
8633,1064,7773,1939,2012-01-04,2029-08-06
8634,3559,3640,6435,2018-09-16,2028-06-05
8635,3197,9623,3411,2021-04-19,2028-02-29
8636,5860,225,9625,2020-01-26,2024-10-14
8637,9411,4792,8963,2011-12-12,2022-09-28
8638,4601,4870,6019,2013-12-13,2028-04-01
8639,8546,2084,9873,2020-03-11,2029-08-12
8640,1049,9621,2038,2016-07-31,2024-06-03
8641,6119,2799,2078,2007-01-22,2028-08-17
8642,2077,8650,410,2018-07-13,2024-08-21
8643,7732,139,9468,2017-01-22,2025-10-10
8644,3567,4199,2802,2019-12-27,2024-03-26
8645,9928,6939,6569,2020-12-31,2024-11-06
8646,1095,8474,964,2010-12-24,2027-01-03
8647,602,7331,8324,2009-12-08,2027-08-12
8648,318,1695,8143,2013-12-09,2024-01-29
8649,7055,2606,2626,2014-05-26,2025-04-20
8650,4284,460,8331,2021-06-08,2023-12-08
8651,144,845,2019,2009-07-24,2028-06-24
8652,165,2590,5022,2007-05-19,2026-12-01
8653,675,4784,4769,2009-07-08,2027-03-08
8654,9019,649,7654,2008-01-22,2026-05-22
8655,1748,7847,3529,2014-09-14,2022-09-23
8656,5523,6620,3191,2009-06-29,2023-01-18
8657,9550,5252,4764,2013-12-07,2023-09-29
8658,4235,6086,3085,2010-01-16,2029-12-31
8659,1055,3088,2614,2012-06-27,2027-10-19
8660,6733,9017,9200,2009-02-23,2027-01-24
8661,7890,4371,8948,2017-11-18,2029-04-14
8662,8009,1177,9073,2013-02-13,2026-08-13
8663,770,6134,8128,2016-11-24,2025-12-26
8664,8282,4550,7798,2010-07-10,2024-07-03
8665,4743,4641,1750,2016-05-21,2029-02-28
8666,9999,2596,5480,2016-06-27,2027-04-25
8667,9954,4457,8713,2021-04-05,2028-10-30
8668,7767,8673,2926,2018-12-09,2026-05-03
8669,9467,2464,6650,2019-09-27,2028-11-22
8670,7591,2021,9918,2012-10-22,2026-09-24
8671,3700,4924,5888,2009-09-07,2025-09-01
8672,3690,8081,3176,2015-11-21,2022-09-20
8673,2509,6038,4250,2012-12-06,2029-10-06
8674,10055,4668,545,2022-02-10,2025-09-04
8675,186,5402,1320,2013-01-31,2027-01-23
8676,9307,249,5218,2019-12-21,2025-03-05
8677,1173,3788,7760,2007-01-29,2023-03-21
8678,3176,7177,3115,2008-03-09,2022-07-15
8679,5775,2599,6375,2019-02-23,2029-05-30
8680,3249,9055,3734,2017-08-30,2028-07-02
8681,3555,5073,4438,2011-10-15,2029-08-14
8682,4858,1097,2461,2020-07-15,2024-03-05
8683,6114,9299,2788,2007-12-27,2022-11-12
8684,8133,9800,7973,2018-01-27,2027-12-26
8685,7832,8418,3354,2016-09-22,2026-03-19
8686,8121,7643,9334,2008-12-09,2026-03-12
8687,1953,7103,6410,2010-08-19,2024-08-30
8688,2042,4559,3465,2011-02-08,2026-11-19
8689,7013,9467,4475,2018-03-18,2023-02-17
8690,8213,7139,4577,2015-09-16,2028-05-29
8691,3092,5732,269,2008-03-13,2024-07-10
8692,1099,9027,6802,2018-09-27,2028-08-10
8693,8670,3402,8636,2012-05-16,2026-11-24
8694,2519,7852,7857,2019-10-20,2028-11-10
8695,9795,6227,1148,2019-07-27,2029-09-13
8696,8669,7607,3632,2015-01-06,2026-07-29
8697,1418,3265,6326,2021-06-13,2029-07-19
8698,5394,1756,9941,2012-08-29,2029-08-07
8699,190,7185,1692,2013-10-28,2025-08-18
8700,1333,3959,6176,2019-04-14,2028-07-03
8701,8026,125,2518,2018-04-28,2025-04-01
8702,9821,8926,7353,2011-07-15,2028-12-16
8703,4189,3564,1155,2007-10-22,2029-02-26
8704,7960,9932,4455,2011-01-17,2025-06-03
8705,8456,7850,530,2021-12-11,2023-08-21
8706,1969,1216,4810,2018-03-14,2027-08-17
8707,4285,2439,9400,2008-10-08,2026-05-09
8708,9981,7954,8620,2008-02-11,2029-05-27
8709,8847,2570,4966,2021-04-28,2029-03-24
8710,6933,8411,2665,2010-07-16,2028-09-25
8711,4866,9584,8509,2008-03-22,2025-03-26
8712,4863,4772,7411,2012-07-17,2024-03-21
8713,3618,6131,2105,2012-12-24,2026-12-01
8714,1706,8940,6418,2017-04-03,2024-07-05
8715,2241,8011,7133,2019-12-25,2024-12-09
8716,9167,7142,239,2009-12-05,2028-01-14
8717,4744,872,9274,2008-01-05,2023-06-27
8718,5643,4161,9209,2021-03-17,2028-02-05
8719,1284,3894,8484,2015-08-31,2028-10-09
8720,4825,9746,5877,2009-03-24,2028-08-05
8721,4297,5766,3343,2018-09-04,2028-10-12
8722,910,3231,6473,2007-05-25,2023-05-24
8723,1559,1587,2097,2007-01-26,2029-08-19
8724,2786,3222,3474,2015-11-28,2029-03-11
8725,2465,3971,2521,2020-09-16,2028-12-25
8726,7322,2359,9612,2011-04-22,2029-06-14
8727,2708,4619,9227,2013-12-13,2026-05-21
8728,4675,711,9782,2012-11-15,2029-11-01
8729,3856,4752,6194,2010-12-26,2025-03-29
8730,2885,3440,1345,2017-04-27,2029-04-17
8731,8827,6278,8733,2017-06-23,2028-04-19
8732,3716,9936,7298,2018-04-28,2027-03-25
8733,9558,333,5648,2010-04-12,2023-09-20
8734,4430,9747,5247,2018-01-18,2029-12-13
8735,1832,1259,4087,2013-01-20,2029-03-30
8736,6437,4960,10092,2007-08-16,2023-09-15
8737,3730,2843,5669,2012-06-21,2023-06-26
8738,3173,3974,7568,2010-02-17,2025-11-01
8739,750,2723,8786,2012-02-02,2023-08-18
8740,2579,5019,1762,2007-12-05,2024-01-21
8741,3699,5640,6161,2008-09-22,2024-03-27
8742,7999,1502,4988,2019-07-24,2027-05-25
8743,5772,652,9021,2014-04-02,2025-09-14
8744,9876,6345,8849,2020-11-22,2029-08-05
8745,5310,4847,8487,2008-01-27,2028-05-17
8746,6364,9350,8142,2012-03-21,2026-03-04
8747,9834,3565,7099,2017-03-29,2025-04-23
8748,4388,430,3979,2022-04-24,2027-09-14
8749,6981,3684,5501,2015-05-17,2026-09-24
8750,7844,1095,4012,2019-12-23,2026-02-17
8751,7250,7363,7324,2008-06-01,2023-05-07
8752,4445,2606,984,2020-01-03,2028-10-04
8753,1264,5126,9865,2016-12-30,2028-06-21
8754,7292,6361,2342,2009-12-13,2024-06-05
8755,5371,4004,6736,2011-08-11,2024-10-20
8756,4482,4207,3024,2017-01-29,2022-06-24
8757,10038,6718,9235,2014-10-04,2025-02-14
8758,6830,3324,4715,2017-01-29,2022-09-15
8759,5701,7051,2671,2009-02-03,2029-11-21
8760,7892,4868,8521,2018-01-11,2028-11-26
8761,1307,748,3389,2019-09-30,2024-06-21
8762,2610,8178,9679,2019-08-28,2028-03-29
8763,744,1487,1171,2016-05-12,2029-09-14
8764,5878,2298,7444,2020-02-18,2024-09-20
8765,2819,882,8407,2009-06-13,2029-01-17
8766,4074,1684,846,2016-02-09,2028-06-02
8767,9023,3504,8270,2009-03-30,2026-10-29
8768,3243,6461,8805,2016-05-02,2029-03-30
8769,2789,624,6894,2013-11-09,2025-10-22
8770,5274,5989,6878,2010-11-04,2023-03-14
8771,4501,610,9401,2021-02-01,2025-03-24
8772,6177,847,1609,2007-02-13,2025-12-13
8773,7652,5277,7980,2018-03-04,2022-06-10
8774,9329,1823,4303,2019-03-03,2029-05-01
8775,233,3000,3683,2022-03-20,2027-02-28
8776,7125,7418,6854,2018-05-15,2024-09-27
8777,9176,4794,5878,2011-05-25,2028-02-01
8778,3957,1097,9339,2007-09-14,2024-02-26
8779,9207,1759,592,2013-07-29,2026-09-13
8780,4699,2554,4137,2020-03-20,2025-11-16
8781,5027,1502,7158,2013-01-13,2029-07-13
8782,9640,3625,9314,2011-02-24,2027-11-18
8783,5564,5639,1334,2008-09-14,2026-09-21
8784,6434,9331,4993,2018-05-07,2023-12-20
8785,3047,385,6237,2013-06-19,2026-12-01
8786,9714,4503,4609,2021-08-02,2029-09-23
8787,7342,6982,3319,2019-01-09,2023-09-15
8788,1426,8937,9834,2019-08-26,2024-09-29
8789,2801,3301,7709,2019-09-01,2028-02-07
8790,10023,7781,3713,2007-06-10,2024-12-07
8791,2474,7001,3587,2017-03-08,2024-07-25
8792,4989,989,3231,2017-08-02,2029-07-04
8793,8178,9789,8991,2015-03-23,2027-08-04
8794,4351,5576,7125,2018-07-31,2029-10-11
8795,5884,1683,1093,2017-07-29,2025-10-18
8796,781,4416,6838,2008-03-26,2026-11-19
8797,5953,853,4539,2016-08-28,2023-02-15
8798,7624,621,635,2014-10-07,2028-03-21
8799,792,3333,1003,2010-02-06,2026-09-19
8800,2481,9315,4130,2019-10-19,2028-02-23
8801,1309,7937,3277,2019-11-18,2023-01-30
8802,2474,6305,2545,2009-04-20,2027-04-26
8803,9647,8412,8230,2022-03-11,2026-12-15
8804,4234,7227,7690,2009-11-30,2022-11-15
8805,2870,1443,6199,2015-01-27,2024-04-21
8806,5581,412,6107,2008-07-12,2028-08-20
8807,9933,788,8836,2007-05-25,2025-06-19
8808,3319,5994,8141,2012-10-07,2026-05-19
8809,5405,1542,3947,2010-05-15,2022-11-29
8810,5007,9203,1431,2014-12-04,2029-03-16
8811,5079,3530,2555,2007-03-16,2028-10-17
8812,8067,2723,2937,2013-05-07,2025-10-02
8813,5613,2648,4381,2020-10-30,2023-05-30
8814,734,7226,7043,2016-07-15,2025-11-07
8815,6378,4943,7839,2012-11-26,2025-01-09
8816,2891,5329,4781,2009-12-04,2022-08-12
8817,922,2959,989,2014-08-22,2026-12-17
8818,3361,6367,6709,2011-10-08,2025-02-27
8819,9785,4747,937,2019-08-19,2023-10-30
8820,8590,9358,3526,2009-04-23,2028-01-25
8821,2215,157,4369,2008-05-16,2028-05-12
8822,5354,7565,4452,2012-05-15,2023-12-30
8823,3487,3406,563,2007-02-14,2023-10-09
8824,621,5672,693,2018-07-14,2025-11-13
8825,420,2839,3765,2018-03-22,2022-07-11
8826,964,8689,5464,2008-03-05,2022-10-23
8827,2332,7561,488,2021-04-01,2024-10-05
8828,748,9934,9031,2021-10-24,2023-09-09
8829,9770,8935,5528,2010-12-15,2025-04-17
8830,967,1847,8450,2019-03-23,2024-06-30
8831,4196,5489,1436,2015-07-08,2023-05-10
8832,2731,8868,2040,2015-11-21,2028-12-04
8833,2794,5980,8226,2016-11-02,2024-01-02
8834,6717,7819,7115,2022-03-28,2027-09-05
8835,9117,8652,6119,2021-03-28,2025-04-21
8836,3885,1816,9430,2016-07-01,2027-03-29
8837,3921,8924,9968,2011-11-10,2026-05-20
8838,7985,201,9857,2014-11-09,2022-10-17
8839,1747,5040,8272,2007-10-04,2027-03-20
8840,8971,2895,9795,2008-11-03,2029-07-25
8841,6503,427,8585,2012-05-10,2024-01-27
8842,8310,4115,8249,2021-11-23,2022-12-20
8843,5104,144,1152,2016-07-27,2028-03-27
8844,8134,3894,251,2017-11-24,2025-02-22
8845,7815,7161,5832,2015-04-29,2029-11-18
8846,8142,3371,8641,2010-02-14,2023-12-22
8847,9745,9215,4330,2014-12-22,2029-03-30
8848,8590,6327,3906,2013-01-24,2028-03-08
8849,9121,2692,452,2017-07-22,2027-01-21
8850,8417,2982,4582,2014-08-08,2026-03-30
8851,6011,6054,6888,2016-09-27,2023-08-09
8852,854,2305,4140,2010-09-16,2025-03-29
8853,8021,2424,1525,2007-10-28,2027-01-09
8854,2982,8317,3411,2010-12-27,2023-09-17
8855,8812,7698,4097,2014-02-10,2027-07-01
8856,3251,4271,537,2016-11-18,2023-11-01
8857,8602,4871,5743,2013-01-10,2029-10-18
8858,8052,1180,2895,2008-09-24,2025-10-19
8859,3936,2663,9853,2013-11-05,2027-01-10
8860,4468,8822,8047,2012-10-14,2025-10-07
8861,6663,6761,4323,2022-03-29,2027-04-26
8862,1447,2439,2330,2009-01-23,2024-08-01
8863,1365,6375,6384,2011-01-19,2022-07-24
8864,9071,6600,7985,2016-05-09,2023-01-17
8865,5505,4239,6014,2010-06-15,2025-04-30
8866,1198,278,6897,2007-01-22,2026-05-10
8867,751,4457,8408,2016-07-24,2029-08-04
8868,836,9175,2590,2011-03-07,2027-01-28
8869,494,1005,214,2008-08-25,2024-09-26
8870,2900,4716,4146,2020-07-08,2026-04-10
8871,1548,8430,5509,2012-08-12,2026-06-25
8872,198,8757,2533,2008-02-13,2025-05-31
8873,4607,6787,475,2015-07-18,2029-01-10
8874,3041,6391,8593,2011-04-14,2023-12-17
8875,2825,1449,984,2015-04-30,2028-08-13
8876,7765,7443,3579,2008-09-03,2027-05-03
8877,4212,1341,8078,2014-01-21,2029-05-27
8878,3043,6187,2497,2018-04-18,2024-08-20
8879,6424,7425,9526,2012-09-13,2025-11-17
8880,7155,6089,8413,2012-11-23,2028-10-26
8881,906,2963,4929,2010-05-04,2025-12-27
8882,6291,7195,7192,2014-08-04,2027-09-16
8883,7926,1029,3470,2007-07-26,2023-01-27
8884,5471,8579,6193,2013-03-04,2029-06-24
8885,8446,7288,156,2016-06-08,2028-12-11
8886,1363,2198,8568,2015-08-20,2022-06-19
8887,5824,1119,6546,2019-03-09,2027-12-31
8888,9836,7728,862,2011-10-25,2028-11-30
8889,1553,485,9633,2012-07-12,2028-01-01
8890,4497,1827,3218,2008-05-14,2024-07-06
8891,4945,2117,4760,2019-08-22,2027-09-09
8892,200,9078,2570,2018-09-14,2022-12-06
8893,4925,1426,4284,2021-06-22,2023-02-04
8894,6518,5635,1697,2017-07-11,2024-08-13
8895,2791,3923,3251,2007-12-02,2026-05-14
8896,2227,2785,2003,2016-07-08,2026-05-24
8897,5973,540,5441,2011-03-03,2026-11-25
8898,6898,7219,2373,2014-03-26,2029-05-27
8899,9080,5729,4780,2015-12-22,2023-03-12
8900,5676,2922,6676,2014-08-02,2026-03-23
8901,7201,8615,3820,2007-09-24,2023-03-14
8902,8717,4674,1599,2019-08-05,2023-04-22
8903,6801,5790,1629,2008-09-26,2025-06-29
8904,7067,3028,6377,2011-07-16,2023-08-12
8905,9323,3338,3750,2016-11-13,2029-03-23
8906,5683,6728,1699,2017-01-13,2026-01-15
8907,4951,2550,7422,2013-09-05,2025-05-28
8908,8197,6732,4217,2018-08-24,2026-04-17
8909,195,8284,3321,2012-08-28,2029-12-28
8910,9913,4269,198,2015-02-09,2029-05-25
8911,2662,4113,586,2007-08-06,2025-01-22
8912,312,335,7825,2013-08-18,2027-07-24
8913,4052,4500,3665,2009-02-25,2029-07-02
8914,1643,9518,9850,2022-04-25,2027-07-25
8915,6838,8890,6036,2015-03-09,2022-09-16
8916,605,6846,5901,2014-01-10,2029-05-26
8917,3618,5747,9702,2007-03-02,2028-04-20
8918,4504,7879,9289,2012-04-22,2022-08-11
8919,5693,121,210,2013-05-06,2027-06-17
8920,9159,7550,9021,2021-03-08,2023-10-04
8921,1556,2793,3579,2014-06-15,2026-01-19
8922,6281,7570,5980,2010-10-27,2027-11-15
8923,5498,5134,2472,2015-09-17,2025-10-09
8924,6397,1204,8236,2021-04-11,2026-02-06
8925,1053,4937,591,2018-05-11,2026-09-07
8926,9740,2979,8446,2015-04-04,2029-12-14
8927,3089,2828,506,2018-03-27,2022-10-21
8928,6007,5979,5684,2016-07-20,2027-07-21
8929,1003,6394,5411,2019-12-28,2026-06-22
8930,7005,4985,4565,2018-10-15,2026-02-17
8931,2038,8004,2157,2009-02-26,2027-03-14
8932,9432,6428,6214,2021-04-28,2028-11-24
8933,327,655,7685,2007-09-12,2026-10-19
8934,5622,595,2474,2014-10-26,2024-06-07
8935,9358,7768,2828,2011-01-22,2027-08-25
8936,8567,2081,8146,2019-07-31,2022-08-07
8937,3277,4041,3514,2018-03-26,2026-09-09
8938,7350,3514,4530,2010-09-21,2029-07-10
8939,9970,2567,9500,2010-08-09,2023-08-03
8940,214,1214,953,2020-07-11,2023-03-29
8941,6279,9841,4589,2007-08-01,2023-03-05
8942,1012,6262,7081,2010-06-08,2027-02-02
8943,4543,9507,6421,2016-02-10,2026-05-14
8944,6267,7701,3161,2017-09-23,2022-06-28
8945,1749,9721,6895,2021-10-02,2026-03-16
8946,9812,6063,8991,2017-07-17,2023-12-03
8947,1868,7422,6614,2018-11-17,2027-02-10
8948,9594,5945,9636,2016-02-16,2023-03-26
8949,7947,5146,2938,2020-09-13,2025-05-01
8950,9268,5634,229,2017-10-24,2024-07-05
8951,4648,9445,6812,2013-09-19,2029-05-17
8952,592,6970,6595,2021-09-24,2026-01-02
8953,5997,7729,8822,2021-10-21,2029-12-13
8954,8692,2185,7124,2016-06-03,2024-09-23
8955,9135,8615,3874,2010-11-11,2024-01-28
8956,1705,1191,8780,2017-10-03,2027-09-14
8957,8939,1708,5839,2014-02-03,2029-05-28
8958,9808,1387,1759,2007-03-15,2023-03-16
8959,9334,1902,1152,2014-03-05,2024-04-28
8960,4213,4928,981,2019-01-29,2025-12-19
8961,8183,3194,8125,2022-02-26,2023-04-15
8962,9337,1676,7995,2007-05-18,2022-08-11
8963,7815,9362,4585,2016-12-14,2022-10-25
8964,2125,9210,8125,2011-06-10,2024-09-14
8965,8749,8913,7017,2013-07-27,2024-07-22
8966,4230,5614,9080,2017-08-05,2029-05-19
8967,640,9993,2863,2008-06-17,2029-10-12
8968,7089,6657,1931,2015-09-22,2029-06-12
8969,1222,8306,2780,2016-08-21,2029-10-09
8970,7918,8517,5692,2009-10-28,2025-08-07
8971,5053,803,3175,2010-08-26,2025-01-27
8972,8460,7438,1446,2009-03-13,2027-06-09
8973,980,696,602,2020-05-18,2025-08-03
